Unit,Season,Bulls,Cows,Calves,Total Harvest,Total Hunters,Percent Success,Total Rec. Days,Category,Antlerless,TH23,PS23,TH22,PS22,threeyearsuccess,threeyearshunters,slope,gmu_area_sqmi,public_sqmi,percent_public,latitude,longitude,Acres,Acres Public,harvestunit,Hunters Density Per Sq. Mile,Hunters Density Per Public Sq. Mile,onx,Tags
2,NA,0,NA,NA,1,4,33,Not Reported,Antlerless Muzzleloader,1,4,0,1,0,11%,3,16.500000000000007,"2,082","1,747",84%,40.74843738832308,-108.52102301461989,"1,332,524","1,118,255",2 Antlerless Muzzleloader,1.9,2.3,https://webmap.onxmaps.com/hunt/map#9.45/40.7484373883231/-108.52102301462,"EE002E1R,EF002L1R,EF002O1R,EM002O1M,EF002O1M,EE002O1A,EF002O2R,EF002O3R,EF002O4R"
3,NA,100,NA,NA,162,1038,16,4809,All manners of take,62,1629,9,3783,27,17%,2150,-5.5000000000000036,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 All manners of take,703.3,1324.8,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EF003L1R,EF003O1R,EM003O1R,EE003O1M,EF003O1M,EE003O1R,EM003O2R,EF003O2R,EM003O3R,EF003O3R,EM003O4R,EF003O4R,EE003O4R,EE003P1R,EE003P1A,EF003P5R,EE000U1A,EM000U2R,EM000U3R,EE003V1A,EF301W4R,EF441W2R,EF003W5R,EF004W5R,EE441W1R,EF441W1R,EF441W3R,EE214W2R,EF214W2R,EF214W4R,EE003W1R,EE003W3R,EF003W1R,EF003W3R,EE004W2R,EF004W2R,EE301W2R,EF301W2R,EE005W2R,EF005W2R,EF005W4R,EE004W1R,EE004W3R,EF004W1R,EF004W3R"
3,NA,85,NA,NA,144,917,16,3994,All Rifle Seasons,59,1465,9,3611,28,18%,1998,-6.000000000000001,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 All Rifle Seasons,621.3,1170.4,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EF003L1R,EF003O1R,EM003O1R,EE003O1M,EF003O1M,EE003O1R,EM003O2R,EF003O2R,EM003O3R,EF003O3R,EM003O4R,EF003O4R,EE003O4R,EE003P1R,EE003P1A,EF003P5R,EE000U1A,EM000U2R,EM000U3R,EE003V1A,EF301W4R,EF441W2R,EF003W5R,EF004W5R,EE441W1R,EF441W1R,EF441W3R,EE214W2R,EF214W2R,EF214W4R,EE003W1R,EE003W3R,EF003W1R,EF003W3R,EE004W2R,EF004W2R,EE301W2R,EF301W2R,EE005W2R,EF005W2R,EF005W4R,EE004W1R,EE004W3R,EF004W1R,EF004W3R"
3,NA,17,NA,NA,43,108,40,490,All Ranching For Wildlife Seasons,26,106,49,315,50,46%,176,-5.000000000000006,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 All Ranching For Wildlife Seasons,73.2,137.8,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EF003L1R,EF003O1R,EM003O1R,EE003O1M,EF003O1M,EE003O1R,EM003O2R,EF003O2R,EM003O3R,EF003O3R,EM003O4R,EF003O4R,EE003O4R,EE003P1R,EE003P1A,EF003P5R,EE000U1A,EM000U2R,EM000U3R,EE003V1A,EF301W4R,EF441W2R,EF003W5R,EF004W5R,EE441W1R,EF441W1R,EF441W3R,EE214W2R,EF214W2R,EF214W4R,EE003W1R,EE003W3R,EF003W1R,EF003W3R,EE004W2R,EF004W2R,EE301W2R,EF301W2R,EE005W2R,EF005W2R,EF005W4R,EE004W1R,EE004W3R,EF004W1R,EF004W3R"
3,NA,0,NA,NA,13,14,93,46,Late Seasons (Including PLOs),13,6,0,101,54,49%,40,19.499999999999996,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 Late Seasons (Including PLOs),9.5,17.9,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EF003L1R,EF003O1R,EM003O1R,EE003O1M,EF003O1M,EE003O1R,EM003O2R,EF003O2R,EM003O3R,EF003O3R,EM003O4R,EF003O4R,EE003O4R,EE003P1R,EE003P1A,EF003P5R,EE000U1A,EM000U2R,EM000U3R,EE003V1A,EF301W4R,EF441W2R,EF003W5R,EF004W5R,EE441W1R,EF441W1R,EF441W3R,EE214W2R,EF214W2R,EF214W4R,EE003W1R,EE003W3R,EF003W1R,EF003W3R,EE004W2R,EF004W2R,EE301W2R,EF301W2R,EE005W2R,EF005W2R,EF005W4R,EE004W1R,EE004W3R,EF004W1R,EF004W3R"
3,NA,0,NA,NA,17,33,50,131,Private Land Only Seasons,17,72,24,229,63,46%,111,-6.500000000000015,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 Private Land Only Seasons,22.4,42.1,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EF003L1R,EF003O1R,EM003O1R,EE003O1M,EF003O1M,EE003O1R,EM003O2R,EF003O2R,EM003O3R,EF003O3R,EM003O4R,EF003O4R,EE003O4R,EE003P1R,EE003P1A,EF003P5R,EE000U1A,EM000U2R,EM000U3R,EE003V1A,EF301W4R,EF441W2R,EF003W5R,EF004W5R,EE441W1R,EF441W1R,EF441W3R,EE214W2R,EF214W2R,EF214W4R,EE003W1R,EE003W3R,EF003W1R,EF003W3R,EE004W2R,EF004W2R,EE301W2R,EF301W2R,EE005W2R,EF005W2R,EF005W4R,EE004W1R,EE004W3R,EF004W1R,EF004W3R"
3,NA,3,NA,NA,8,62,13,211,First Rifle Seasons (All Harvest - Includes PLOs),5,183,28,358,38,26%,201,-12.500000000000012,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 First Rifle Seasons (All Harvest - Includes PLOs),42,79.1,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EF003L1R,EF003O1R,EM003O1R,EE003O1M,EF003O1M,EE003O1R,EM003O2R,EF003O2R,EM003O3R,EF003O3R,EM003O4R,EF003O4R,EE003O4R,EE003P1R,EE003P1A,EF003P5R,EE000U1A,EM000U2R,EM000U3R,EE003V1A,EF301W4R,EF441W2R,EF003W5R,EF004W5R,EE441W1R,EF441W1R,EF441W3R,EE214W2R,EF214W2R,EF214W4R,EE003W1R,EE003W3R,EF003W1R,EF003W3R,EE004W2R,EF004W2R,EE301W2R,EF301W2R,EE005W2R,EF005W2R,EF005W4R,EE004W1R,EE004W3R,EF004W1R,EF004W3R"
3,NA,37,NA,NA,37,295,13,1334,Second Rifle Seasons (All Harvest - Includes PLOs),0,248,1,617,11,8%,387,1.0000000000000002,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 Second Rifle Seasons (All Harvest - Includes PLOs),199.9,376.5,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EF003L1R,EF003O1R,EM003O1R,EE003O1M,EF003O1M,EE003O1R,EM003O2R,EF003O2R,EM003O3R,EF003O3R,EM003O4R,EF003O4R,EE003O4R,EE003P1R,EE003P1A,EF003P5R,EE000U1A,EM000U2R,EM000U3R,EE003V1A,EF301W4R,EF441W2R,EF003W5R,EF004W5R,EE441W1R,EF441W1R,EF441W3R,EE214W2R,EF214W2R,EF214W4R,EE003W1R,EE003W3R,EF003W1R,EF003W3R,EE004W2R,EF004W2R,EE301W2R,EF301W2R,EE005W2R,EF005W2R,EF005W4R,EE004W1R,EE004W3R,EF004W1R,EF004W3R"
3,NA,23,NA,NA,26,351,8,1575,Third Rifle Seasons (All Harvest - Includes PLOs),3,585,4,1207,21,11%,714,-6.500000000000006,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 Third Rifle Seasons (All Harvest - Includes PLOs),237.8,448,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EF003L1R,EF003O1R,EM003O1R,EE003O1M,EF003O1M,EE003O1R,EM003O2R,EF003O2R,EM003O3R,EF003O3R,EM003O4R,EF003O4R,EE003O4R,EE003P1R,EE003P1A,EF003P5R,EE000U1A,EM000U2R,EM000U3R,EE003V1A,EF301W4R,EF441W2R,EF003W5R,EF004W5R,EE441W1R,EF441W1R,EF441W3R,EE214W2R,EF214W2R,EF214W4R,EE003W1R,EE003W3R,EF003W1R,EF003W3R,EE004W2R,EF004W2R,EE301W2R,EF301W2R,EE005W2R,EF005W2R,EF005W4R,EE004W1R,EE004W3R,EF004W1R,EF004W3R"
3,NA,5,NA,NA,5,71,7,282,Fourth Rifle Seasons (All Harvest - Includes PLOs),0,299,1,801,22,10%,390,-7.500000000000006,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 Fourth Rifle Seasons (All Harvest - Includes PLOs),48.1,90.6,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EF003L1R,EF003O1R,EM003O1R,EE003O1M,EF003O1M,EE003O1R,EM003O2R,EF003O2R,EM003O3R,EF003O3R,EM003O4R,EF003O4R,EE003O4R,EE003P1R,EE003P1A,EF003P5R,EE000U1A,EM000U2R,EM000U3R,EE003V1A,EF301W4R,EF441W2R,EF003W5R,EF004W5R,EE441W1R,EF441W1R,EF441W3R,EE214W2R,EF214W2R,EF214W4R,EE003W1R,EE003W3R,EF003W1R,EF003W3R,EE004W2R,EF004W2R,EE301W2R,EF301W2R,EE005W2R,EF005W2R,EF005W4R,EE004W1R,EE004W3R,EF004W1R,EF004W3R"
3,NA,68,NA,NA,68,744,9,Not Reported,All Antlered Rifle Seasons,0,815,3,1268,16,9%,942,-3.500000000000002,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 All Antlered Rifle Seasons,504.1,949.6,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EF003L1R,EF003O1R,EM003O1R,EE003O1M,EF003O1M,EE003O1R,EM003O2R,EF003O2R,EM003O3R,EF003O3R,EM003O4R,EF003O4R,EE003O4R,EE003P1R,EE003P1A,EF003P5R,EE000U1A,EM000U2R,EM000U3R,EE003V1A,EF301W4R,EF441W2R,EF003W5R,EF004W5R,EE441W1R,EF441W1R,EF441W3R,EE214W2R,EF214W2R,EF214W4R,EE003W1R,EE003W3R,EF003W1R,EF003W3R,EE004W2R,EF004W2R,EE301W2R,EF301W2R,EE005W2R,EF005W2R,EF005W4R,EE004W1R,EE004W3R,EF004W1R,EF004W3R"
3,NA,3,NA,NA,3,45,7,Not Reported,Antlered First Rifle Seasons (No PLO or Either-sex tags included),0,0,0,0,0,2%,15,3.5000000000000013,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 Antlered First Rifle Seasons (No PLO or Either-sex tags included),30.5,57.4,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EF003L1R,EF003O1R,EM003O1R,EE003O1M,EF003O1M,EE003O1R,EM003O2R,EF003O2R,EM003O3R,EF003O3R,EM003O4R,EF003O4R,EE003O4R,EE003P1R,EE003P1A,EF003P5R,EE000U1A,EM000U2R,EM000U3R,EE003V1A,EF301W4R,EF441W2R,EF003W5R,EF004W5R,EE441W1R,EF441W1R,EF441W3R,EE214W2R,EF214W2R,EF214W4R,EE003W1R,EE003W3R,EF003W1R,EF003W3R,EE004W2R,EF004W2R,EE301W2R,EF301W2R,EE005W2R,EF005W2R,EF005W4R,EE004W1R,EE004W3R,EF004W1R,EF004W3R"
3,NA,37,NA,NA,37,288,13,Not Reported,Antlered Second Rifle Seasons (No PLO or Either-sex tags included),0,239,1,435,13,9%,321,-1.2560739669470205e-15,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 Antlered Second Rifle Seasons (No PLO or Either-sex tags included),195.1,367.6,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EF003L1R,EF003O1R,EM003O1R,EE003O1M,EF003O1M,EE003O1R,EM003O2R,EF003O2R,EM003O3R,EF003O3R,EM003O4R,EF003O4R,EE003O4R,EE003P1R,EE003P1A,EF003P5R,EE000U1A,EM000U2R,EM000U3R,EE003V1A,EF301W4R,EF441W2R,EF003W5R,EF004W5R,EE441W1R,EF441W1R,EF441W3R,EE214W2R,EF214W2R,EF214W4R,EE003W1R,EE003W3R,EF003W1R,EF003W3R,EE004W2R,EF004W2R,EE301W2R,EF301W2R,EE005W2R,EF005W2R,EF005W4R,EE004W1R,EE004W3R,EF004W1R,EF004W3R"
3,NA,23,NA,NA,23,343,7,Not Reported,Antlered Third Rifle Seasons (No PLO or Either-sex tags included),0,576,4,833,18,10%,584,-5.5000000000000036,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 Antlered Third Rifle Seasons (No PLO or Either-sex tags included),232.4,437.8,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EF003L1R,EF003O1R,EM003O1R,EE003O1M,EF003O1M,EE003O1R,EM003O2R,EF003O2R,EM003O3R,EF003O3R,EM003O4R,EF003O4R,EE003O4R,EE003P1R,EE003P1A,EF003P5R,EE000U1A,EM000U2R,EM000U3R,EE003V1A,EF301W4R,EF441W2R,EF003W5R,EF004W5R,EE441W1R,EF441W1R,EF441W3R,EE214W2R,EF214W2R,EF214W4R,EE003W1R,EE003W3R,EF003W1R,EF003W3R,EE004W2R,EF004W2R,EE301W2R,EF301W2R,EE005W2R,EF005W2R,EF005W4R,EE004W1R,EE004W3R,EF004W1R,EF004W3R"
3,NA,5,NA,NA,5,68,7,Not Reported,Antlered Fourth Rifle Seasons (No PLO or Either-sex tags included),0,0,0,0,0,2%,23,3.5000000000000013,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 Antlered Fourth Rifle Seasons (No PLO or Either-sex tags included),46.1,86.8,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EF003L1R,EF003O1R,EM003O1R,EE003O1M,EF003O1M,EE003O1R,EM003O2R,EF003O2R,EM003O3R,EF003O3R,EM003O4R,EF003O4R,EE003O4R,EE003P1R,EE003P1A,EF003P5R,EE000U1A,EM000U2R,EM000U3R,EE003V1A,EF301W4R,EF441W2R,EF003W5R,EF004W5R,EE441W1R,EF441W1R,EF441W3R,EE214W2R,EF214W2R,EF214W4R,EE003W1R,EE003W3R,EF003W1R,EF003W3R,EE004W2R,EF004W2R,EE301W2R,EF301W2R,EE005W2R,EF005W2R,EF005W4R,EE004W1R,EE004W3R,EF004W1R,EF004W3R"
3,NA,13,NA,NA,16,109,15,775,All Archery Seasons,3,160,8,152,16,13%,140,-0.4999999999999992,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 All Archery Seasons,73.9,139.1,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EF003L1R,EF003O1R,EM003O1R,EE003O1M,EF003O1M,EE003O1R,EM003O2R,EF003O2R,EM003O3R,EF003O3R,EM003O4R,EF003O4R,EE003O4R,EE003P1R,EE003P1A,EF003P5R,EE000U1A,EM000U2R,EM000U3R,EE003V1A,EF301W4R,EF441W2R,EF003W5R,EF004W5R,EE441W1R,EF441W1R,EF441W3R,EE214W2R,EF214W2R,EF214W4R,EE003W1R,EE003W3R,EF003W1R,EF003W3R,EE004W2R,EF004W2R,EE301W2R,EF301W2R,EE005W2R,EF005W2R,EF005W4R,EE004W1R,EE004W3R,EF004W1R,EF004W3R"
3,NA,2,NA,NA,2,11,19,40,All Muzzleloader Seasons,0,4,50,20,31,33%,12,-6.00000000000001,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 All Muzzleloader Seasons,7.5,14,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EF003L1R,EF003O1R,EM003O1R,EE003O1M,EF003O1M,EE003O1R,EM003O2R,EF003O2R,EM003O3R,EF003O3R,EM003O4R,EF003O4R,EE003O4R,EE003P1R,EE003P1A,EF003P5R,EE000U1A,EM000U2R,EM000U3R,EE003V1A,EF301W4R,EF441W2R,EF003W5R,EF004W5R,EE441W1R,EF441W1R,EF441W3R,EE214W2R,EF214W2R,EF214W4R,EE003W1R,EE003W3R,EF003W1R,EF003W3R,EE004W2R,EF004W2R,EE301W2R,EF301W2R,EE005W2R,EF005W2R,EF005W4R,EE004W1R,EE004W3R,EF004W1R,EF004W3R"
3,NA,0,NA,NA,0,0,0,Not Reported,Antlered Muzzleloader,0,0,0,0,0,0%,0,-0,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 Antlered Muzzleloader,0,0,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EF003L1R,EF003O1R,EM003O1R,EE003O1M,EF003O1M,EE003O1R,EM003O2R,EF003O2R,EM003O3R,EF003O3R,EM003O4R,EF003O4R,EE003O4R,EE003P1R,EE003P1A,EF003P5R,EE000U1A,EM000U2R,EM000U3R,EE003V1A,EF301W4R,EF441W2R,EF003W5R,EF004W5R,EE441W1R,EF441W1R,EF441W3R,EE214W2R,EF214W2R,EF214W4R,EE003W1R,EE003W3R,EF003W1R,EF003W3R,EE004W2R,EF004W2R,EE301W2R,EF301W2R,EE005W2R,EF005W2R,EF005W4R,EE004W1R,EE004W3R,EF004W1R,EF004W3R"
3,NA,3,NA,NA,3,45,7,136,First Season Limited Antlered,0,NA,NA,NA,NA,7%,45,NA,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 First Season Limited Antlered,30.5,57.4,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EF003L1R,EF003O1R,EM003O1R,EE003O1M,EF003O1M,EE003O1R,EM003O2R,EF003O2R,EM003O3R,EF003O3R,EM003O4R,EF003O4R,EE003O4R,EE003P1R,EE003P1A,EF003P5R,EE000U1A,EM000U2R,EM000U3R,EE003V1A,EF301W4R,EF441W2R,EF003W5R,EF004W5R,EE441W1R,EF441W1R,EF441W3R,EE214W2R,EF214W2R,EF214W4R,EE003W1R,EE003W3R,EF003W1R,EF003W3R,EE004W2R,EF004W2R,EE301W2R,EF301W2R,EE005W2R,EF005W2R,EF005W4R,EE004W1R,EE004W3R,EF004W1R,EF004W3R"
3,NA,24,NA,NA,24,220,11,967,Second Season Limited Antlered,0,NA,NA,NA,NA,11%,220,NA,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 Second Season Limited Antlered,149.1,280.8,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EF003L1R,EF003O1R,EM003O1R,EE003O1M,EF003O1M,EE003O1R,EM003O2R,EF003O2R,EM003O3R,EF003O3R,EM003O4R,EF003O4R,EE003O4R,EE003P1R,EE003P1A,EF003P5R,EE000U1A,EM000U2R,EM000U3R,EE003V1A,EF301W4R,EF441W2R,EF003W5R,EF004W5R,EE441W1R,EF441W1R,EF441W3R,EE214W2R,EF214W2R,EF214W4R,EE003W1R,EE003W3R,EF003W1R,EF003W3R,EE004W2R,EF004W2R,EE301W2R,EF301W2R,EE005W2R,EF005W2R,EF005W4R,EE004W1R,EE004W3R,EF004W1R,EF004W3R"
3,NA,20,NA,NA,20,290,7,1339,Third Season Limited Antlered,0,NA,NA,NA,NA,7%,290,NA,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 Third Season Limited Antlered,196.5,370.1,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EF003L1R,EF003O1R,EM003O1R,EE003O1M,EF003O1M,EE003O1R,EM003O2R,EF003O2R,EM003O3R,EF003O3R,EM003O4R,EF003O4R,EE003O4R,EE003P1R,EE003P1A,EF003P5R,EE000U1A,EM000U2R,EM000U3R,EE003V1A,EF301W4R,EF441W2R,EF003W5R,EF004W5R,EE441W1R,EF441W1R,EF441W3R,EE214W2R,EF214W2R,EF214W4R,EE003W1R,EE003W3R,EF003W1R,EF003W3R,EE004W2R,EF004W2R,EE301W2R,EF301W2R,EE005W2R,EF005W2R,EF005W4R,EE004W1R,EE004W3R,EF004W1R,EF004W3R"
3,NA,5,NA,NA,5,68,7,267,Fourth Season Limited Antlered,0,NA,NA,NA,NA,7%,68,NA,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 Fourth Season Limited Antlered,46.1,86.8,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EF003L1R,EF003O1R,EM003O1R,EE003O1M,EF003O1M,EE003O1R,EM003O2R,EF003O2R,EM003O3R,EF003O3R,EM003O4R,EF003O4R,EE003O4R,EE003P1R,EE003P1A,EF003P5R,EE000U1A,EM000U2R,EM000U3R,EE003V1A,EF301W4R,EF441W2R,EF003W5R,EF004W5R,EE441W1R,EF441W1R,EF441W3R,EE214W2R,EF214W2R,EF214W4R,EE003W1R,EE003W3R,EF003W1R,EF003W3R,EE004W2R,EF004W2R,EE301W2R,EF301W2R,EE005W2R,EF005W2R,EF005W4R,EE004W1R,EE004W3R,EF004W1R,EF004W3R"
3,NA,0,NA,NA,0,7,0,29,Second Season Limited Antlerless,0,9,0,182,8,3%,66,-4.000000000000002,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 Second Season Limited Antlerless,4.7,8.9,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EF003L1R,EF003O1R,EM003O1R,EE003O1M,EF003O1M,EE003O1R,EM003O2R,EF003O2R,EM003O3R,EF003O3R,EM003O4R,EF003O4R,EE003O4R,EE003P1R,EE003P1A,EF003P5R,EE000U1A,EM000U2R,EM000U3R,EE003V1A,EF301W4R,EF441W2R,EF003W5R,EF004W5R,EE441W1R,EF441W1R,EF441W3R,EE214W2R,EF214W2R,EF214W4R,EE003W1R,EE003W3R,EF003W1R,EF003W3R,EE004W2R,EF004W2R,EE301W2R,EF301W2R,EE005W2R,EF005W2R,EF005W4R,EE004W1R,EE004W3R,EF004W1R,EF004W3R"
3,NA,0,NA,NA,3,8,40,27,Third Season Limited Antlerless,3,9,20,374,27,29%,130,6.4999999999999964,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 Third Season Limited Antlerless,5.4,10.2,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EF003L1R,EF003O1R,EM003O1R,EE003O1M,EF003O1M,EE003O1R,EM003O2R,EF003O2R,EM003O3R,EF003O3R,EM003O4R,EF003O4R,EE003O4R,EE003P1R,EE003P1A,EF003P5R,EE000U1A,EM000U2R,EM000U3R,EE003V1A,EF301W4R,EF441W2R,EF003W5R,EF004W5R,EE441W1R,EF441W1R,EF441W3R,EE214W2R,EF214W2R,EF214W4R,EE003W1R,EE003W3R,EF003W1R,EF003W3R,EE004W2R,EF004W2R,EE301W2R,EF301W2R,EE005W2R,EF005W2R,EF005W4R,EE004W1R,EE004W3R,EF004W1R,EF004W3R"
3,NA,0,NA,NA,0,3,0,15,Fourth Season Limited Antlerless,0,4,0,345,19,6%,117,-9.500000000000004,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 Fourth Season Limited Antlerless,2,3.8,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EF003L1R,EF003O1R,EM003O1R,EE003O1M,EF003O1M,EE003O1R,EM003O2R,EF003O2R,EM003O3R,EF003O3R,EM003O4R,EF003O4R,EE003O4R,EE003P1R,EE003P1A,EF003P5R,EE000U1A,EM000U2R,EM000U3R,EE003V1A,EF301W4R,EF441W2R,EF003W5R,EF004W5R,EE441W1R,EF441W1R,EF441W3R,EE214W2R,EF214W2R,EF214W4R,EE003W1R,EE003W3R,EF003W1R,EF003W3R,EE004W2R,EF004W2R,EE301W2R,EF301W2R,EE005W2R,EF005W2R,EF005W4R,EE004W1R,EE004W3R,EF004W1R,EF004W3R"
3,NA,0,NA,NA,11,17,69,56,Early PLO Seasons,11,30,9,140,70,49%,62,-0.4999999999999992,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 Early PLO Seasons,11.5,21.7,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EF003L1R,EF003O1R,EM003O1R,EE003O1M,EF003O1M,EE003O1R,EM003O2R,EF003O2R,EM003O3R,EF003O3R,EM003O4R,EF003O4R,EE003O4R,EE003P1R,EE003P1A,EF003P5R,EE000U1A,EM000U2R,EM000U3R,EE003V1A,EF301W4R,EF441W2R,EF003W5R,EF004W5R,EE441W1R,EF441W1R,EF441W3R,EE214W2R,EF214W2R,EF214W4R,EE003W1R,EE003W3R,EF003W1R,EF003W3R,EE004W2R,EF004W2R,EE301W2R,EF301W2R,EE005W2R,EF005W2R,EF005W4R,EE004W1R,EE004W3R,EF004W1R,EF004W3R"
3,NA,0,NA,NA,13,14,93,46,All Late Seasons (Not including PLOs),13,6,0,101,54,49%,40,19.499999999999996,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 All Late Seasons (Not including PLOs),9.5,17.9,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EF003L1R,EF003O1R,EM003O1R,EE003O1M,EF003O1M,EE003O1R,EM003O2R,EF003O2R,EM003O3R,EF003O3R,EM003O4R,EF003O4R,EE003O4R,EE003P1R,EE003P1A,EF003P5R,EE000U1A,EM000U2R,EM000U3R,EE003V1A,EF301W4R,EF441W2R,EF003W5R,EF004W5R,EE441W1R,EF441W1R,EF441W3R,EE214W2R,EF214W2R,EF214W4R,EE003W1R,EE003W3R,EF003W1R,EF003W3R,EE004W2R,EF004W2R,EE301W2R,EF301W2R,EE005W2R,EF005W2R,EF005W4R,EE004W1R,EE004W3R,EF004W1R,EF004W3R"
3,NA,0,NA,NA,0,0,0,Not Reported,Late Season Antlered (Not including PLOs),0,0,0,0,0,0%,0,-0,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 Late Season Antlered (Not including PLOs),0,0,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EF003L1R,EF003O1R,EM003O1R,EE003O1M,EF003O1M,EE003O1R,EM003O2R,EF003O2R,EM003O3R,EF003O3R,EM003O4R,EF003O4R,EE003O4R,EE003P1R,EE003P1A,EF003P5R,EE000U1A,EM000U2R,EM000U3R,EE003V1A,EF301W4R,EF441W2R,EF003W5R,EF004W5R,EE441W1R,EF441W1R,EF441W3R,EE214W2R,EF214W2R,EF214W4R,EE003W1R,EE003W3R,EF003W1R,EF003W3R,EE004W2R,EF004W2R,EE301W2R,EF301W2R,EE005W2R,EF005W2R,EF005W4R,EE004W1R,EE004W3R,EF004W1R,EF004W3R"
