Unit,Bucks,Does,Fawns,Total Harvest,Total Hunters,Percent Success,Total Rec. Days,groupID,Category,Antlerless,TH23,PS23,TH22,PS22,threeyearsuccess,threeyearshunters,slope,gmu_area_sqmi,public_sqmi,percent_public,latitude,longitude,Acres,Acres Public,harvestunit,Hunters Density Per Sq. Mile,Hunters Density Per Public Sq. Mile,onx,Tags,OTCCat,OTC
119,4,0,0,4,21,17,145,4,All Archery Seasons,0,39,0,28,6,8%,29,5.500000000000003,  966,    1,0%,38.68531835621947,-103.95220954291216,"  618,414",      898,119 All Archery Seasons,21.7,14968.9,https://webmap.onxmaps.com/hunt/map#9.45/38.6853183562195/-103.952209542912,"AE000U1A,AF118L1R,AM119O1R,AF119O1R,AM110O1M,AF110O1M",Either Sex OTC Archery,ESA
119,48,4,9,61,176,35,454,5,All Muzzleloader Seasons,13,138,19,117,29,28%,144,2.999999999999996,  966,    1,0%,38.68531835621947,-103.95220954291216,"  618,414",      898,119 All Muzzleloader Seasons,182.1,125453.4,https://webmap.onxmaps.com/hunt/map#9.45/38.6853183562195/-103.952209542912,"AE000U1A,AF118L1R,AM119O1R,AF119O1R,AM110O1M,AF110O1M",NA,NA
120,99,86,8,193,345,56,787,0,All manners of take,94,347,50,440,54,53%,377,0.9999999999999916,  851,    6,1%,38.539826320344375,-103.60452673148224,"  544,536","    4,061",120 All manners of take,405.5,54364.6,https://webmap.onxmaps.com/hunt/map#9.45/38.5398263203444/-103.604526731482,"AE000U1A,AF120P5R,AF120L1R,AM120O1R,AF120O1R,AM120P1R,AF120P1R,AM120O1M,AF120O1M",NA,NA
120,99,86,8,193,326,59,703,1,All Rifle Seasons,94,317,53,419,55,56%,354,1.9999999999999862,  851,    6,1%,38.539826320344375,-103.60452673148224,"  544,536","    4,061",120 All Rifle Seasons,383.2,51370.6,https://webmap.onxmaps.com/hunt/map#9.45/38.5398263203444/-103.604526731482,"AE000U1A,AF120P5R,AF120L1R,AM120O1R,AF120O1R,AM120P1R,AF120P1R,AM120O1M,AF120O1M",NA,NA
120,98,41,4,143,240,60,508,2,All Regular Rifle Seasons,45,240,62,370,59,60%,283,0.49999999999998823,  851,    6,1%,38.539826320344375,-103.60452673148224,"  544,536","    4,061",120 All Regular Rifle Seasons,282.1,37818.9,https://webmap.onxmaps.com/hunt/map#9.45/38.5398263203444/-103.604526731482,"AE000U1A,AF120P5R,AF120L1R,AM120O1R,AF120O1R,AM120P1R,AF120P1R,AM120O1M,AF120O1M",NA,NA
120,0,43,4,47,83,56,191,3,All Late Rifle Seasons,47,75,24,47,22,34%,68,17.000000000000004,  851,    6,1%,38.539826320344375,-103.60452673148224,"  544,536","    4,061",120 All Late Rifle Seasons,97.6,13079,https://webmap.onxmaps.com/hunt/map#9.45/38.5398263203444/-103.604526731482,"AE000U1A,AF120P5R,AF120L1R,AM120O1R,AF120O1R,AM120P1R,AF120P1R,AM120O1M,AF120O1M",NA,NA
120,0,0,0,0,13,0,67,4,All Archery Seasons,0,3,0,3,0,0%,6,-0,  851,    6,1%,38.539826320344375,-103.60452673148224,"  544,536","    4,061",120 All Archery Seasons,15.3,2048.5,https://webmap.onxmaps.com/hunt/map#9.45/38.5398263203444/-103.604526731482,"AE000U1A,AF120P5R,AF120L1R,AM120O1R,AF120O1R,AM120P1R,AF120P1R,AM120O1M,AF120O1M",Either Sex OTC Archery,ESA
120,0,0,0,0,6,0,17,5,All Muzzleloader Seasons,0,26,16,18,39,18%,17,-19.50000000000001,  851,    6,1%,38.539826320344375,-103.60452673148224,"  544,536","    4,061",120 All Muzzleloader Seasons,7.1,945.5,https://webmap.onxmaps.com/hunt/map#9.45/38.5398263203444/-103.604526731482,"AE000U1A,AF120P5R,AF120L1R,AM120O1R,AF120O1R,AM120P1R,AF120P1R,AM120O1M,AF120O1M",NA,NA
120,97,80,8,185,307,60,671,6,All Private Land Only Seasons,88,299,51,NA,NA,56%,303,9.000000000000023,  851,    6,1%,38.539826320344375,-103.60452673148224,"  544,536","    4,061",120 All Private Land Only Seasons,360.8,48376.6,https://webmap.onxmaps.com/hunt/map#9.45/38.5398263203444/-103.604526731482,"AE000U1A,AF120P5R,AF120L1R,AM120O1R,AF120O1R,AM120P1R,AF120P1R,AM120O1M,AF120O1M",NA,NA
120,1,2,0,3,3,100,3,8,"All Damage, Auction/Raffle & Misc. Hunts",2,2,100,2,100,100%,2,-2.4613922385709626e-14,  851,    6,1%,38.539826320344375,-103.60452673148224,"  544,536","    4,061","120 All Damage, Auction/Raffle & Misc. Hunts",3.5,472.7,https://webmap.onxmaps.com/hunt/map#9.45/38.5398263203444/-103.604526731482,"AE000U1A,AF120P5R,AF120L1R,AM120O1R,AF120O1R,AM120P1R,AF120P1R,AM120O1M,AF120O1M",NA,NA
121,56,54,5,116,203,57,436,0,All manners of take,59,233,57,221,67,60%,219,-5.000000000000017,"1,721",    1,0%,38.6207029639268,-103.18493263121891,"1,101,582",      661,121 All manners of take,117.9,196603.3,https://webmap.onxmaps.com/hunt/map#9.45/38.6207029639268/-103.184932631219,"AE000U1A,AF120P5R,AF120L1R,AM120O1R,AF120O1R,AM120P1R,AF120P1R,AM120O1M,AF120O1M",NA,NA
121,56,54,5,116,193,60,385,1,All Rifle Seasons,59,211,58,213,69,62%,206,-4.5000000000000115,"1,721",    1,0%,38.6207029639268,-103.18493263121891,"1,101,582",      661,121 All Rifle Seasons,112.1,186918.4,https://webmap.onxmaps.com/hunt/map#9.45/38.6207029639268/-103.184932631219,"AE000U1A,AF120P5R,AF120L1R,AM120O1R,AF120O1R,AM120P1R,AF120P1R,AM120O1M,AF120O1M",NA,NA
121,56,31,1,89,150,59,296,2,All Regular Rifle Seasons,32,178,61,164,78,66%,164,-9.500000000000016,"1,721",    1,0%,38.6207029639268,-103.18493263121891,"1,101,582",      661,121 All Regular Rifle Seasons,87.1,145273.4,https://webmap.onxmaps.com/hunt/map#9.45/38.6207029639268/-103.184932631219,"AE000U1A,AF120P5R,AF120L1R,AM120O1R,AF120O1R,AM120P1R,AF120P1R,AM120O1M,AF120O1M",NA,NA
121,0,23,4,27,43,64,89,3,All Late Rifle Seasons,27,33,46,49,37,49%,42,13.500000000000004,"1,721",    1,0%,38.6207029639268,-103.18493263121891,"1,101,582",      661,121 All Late Rifle Seasons,25,41645,https://webmap.onxmaps.com/hunt/map#9.45/38.6207029639268/-103.184932631219,"AE000U1A,AF120P5R,AF120L1R,AM120O1R,AF120O1R,AM120P1R,AF120P1R,AM120O1M,AF120O1M",NA,NA
121,0,0,0,0,9,0,41,4,All Archery Seasons,0,8,29,2,0,10%,6,-7.536443801682123e-15,"1,721",    1,0%,38.6207029639268,-103.18493263121891,"1,101,582",      661,121 All Archery Seasons,5.2,8716.4,https://webmap.onxmaps.com/hunt/map#9.45/38.6207029639268/-103.184932631219,"AE000U1A,AF120P5R,AF120L1R,AM120O1R,AF120O1R,AM120P1R,AF120P1R,AM120O1M,AF120O1M",Either Sex OTC Archery,ESA
121,0,0,0,0,2,0,9,5,All Muzzleloader Seasons,0,15,45,6,31,25%,8,-15.500000000000016,"1,721",    1,0%,38.6207029639268,-103.18493263121891,"1,101,582",      661,121 All Muzzleloader Seasons,1.2,1937,https://webmap.onxmaps.com/hunt/map#9.45/38.6207029639268/-103.184932631219,"AE000U1A,AF120P5R,AF120L1R,AM120O1R,AF120O1R,AM120P1R,AF120P1R,AM120O1M,AF120O1M",NA,NA
121,54,54,5,114,187,61,369,6,All Private Land Only Seasons,59,205,59,NA,NA,60%,196,2.000000000000006,"1,721",    1,0%,38.6207029639268,-103.18493263121891,"1,101,582",      661,121 All Private Land Only Seasons,108.6,181107.5,https://webmap.onxmaps.com/hunt/map#9.45/38.6207029639268/-103.184932631219,"AE000U1A,AF120P5R,AF120L1R,AM120O1R,AF120O1R,AM120P1R,AF120P1R,AM120O1M,AF120O1M",NA,NA
122,56,24,3,83,147,57,399,0,All manners of take,27,111,50,100,66,58%,119,-4.500000000000003,"1,620",    0,0%,38.64043436816621,-102.40206823412409,"1,036,989",        0,122 All manners of take,90.7,NA,https://webmap.onxmaps.com/hunt/map#9.45/38.6404343681662/-102.402068234124,"AE000U1A,AF116L1R,AM116O1R,AF116O1R,AM116O1M,AF116O1M",NA,NA
122,40,24,3,67,110,61,236,1,All Rifle Seasons,27,93,55,90,71,62%,98,-5.000000000000015,"1,620",    0,0%,38.64043436816621,-102.40206823412409,"1,036,989",        0,122 All Rifle Seasons,67.9,NA,https://webmap.onxmaps.com/hunt/map#9.45/38.6404343681662/-102.402068234124,"AE000U1A,AF116L1R,AM116O1R,AF116O1R,AM116O1M,AF116O1M",NA,NA
122,40,21,3,64,87,73,179,2,All Regular Rifle Seasons,24,66,69,67,77,73%,73,-2.000000000000021,"1,620",    0,0%,38.64043436816621,-102.40206823412409,"1,036,989",        0,122 All Regular Rifle Seasons,53.7,NA,https://webmap.onxmaps.com/hunt/map#9.45/38.6404343681662/-102.402068234124,"AE000U1A,AF116L1R,AM116O1R,AF116O1R,AM116O1M,AF116O1M",NA,NA
122,0,3,0,3,23,14,57,3,All Late Rifle Seasons,3,25,14,22,50,26%,23,-18.000000000000007,"1,620",    0,0%,38.64043436816621,-102.40206823412409,"1,036,989",        0,122 All Late Rifle Seasons,14.2,NA,https://webmap.onxmaps.com/hunt/map#9.45/38.6404343681662/-102.402068234124,"AE000U1A,AF116L1R,AM116O1R,AF116O1R,AM116O1M,AF116O1M",NA,NA
122,4,0,0,4,12,38,94,4,All Archery Seasons,0,2,0,3,0,13%,6,19.00000000000001,"1,620",    0,0%,38.64043436816621,-102.40206823412409,"1,036,989",        0,122 All Archery Seasons,7.4,NA,https://webmap.onxmaps.com/hunt/map#9.45/38.6404343681662/-102.402068234124,"AE000U1A,AF116L1R,AM116O1R,AF116O1R,AM116O1M,AF116O1M",Either Sex OTC Archery,ESA
122,12,0,0,12,25,47,70,5,All Muzzleloader Seasons,0,16,31,7,43,40%,16,1.999999999999995,"1,620",    0,0%,38.64043436816621,-102.40206823412409,"1,036,989",        0,122 All Muzzleloader Seasons,15.4,NA,https://webmap.onxmaps.com/hunt/map#9.45/38.6404343681662/-102.402068234124,"AE000U1A,AF116L1R,AM116O1R,AF116O1R,AM116O1M,AF116O1M",NA,NA
123,64,69,9,142,212,67,534,0,All manners of take,78,234,43,232,51,54%,226,7.999999999999994,  889,   19,2%,38.42310389619845,-104.39958740546976,"  568,908","   11,938",123 All manners of take,238.5,11365,https://webmap.onxmaps.com/hunt/map#9.45/38.4231038961984/-104.39958740547,"AE000U1A,AF123L1R,AM123O1R,AF123O1R,AM110O1M,AF110O1M",NA,NA
123,53,64,9,127,184,69,429,1,All Rifle Seasons,73,201,43,204,54,55%,196,7.499999999999995,  889,   19,2%,38.42310389619845,-104.39958740546976,"  568,908","   11,938",123 All Rifle Seasons,207,9864,https://webmap.onxmaps.com/hunt/map#9.45/38.4231038961984/-104.39958740547,"AE000U1A,AF123L1R,AM123O1R,AF123O1R,AM110O1M,AF110O1M",NA,NA
123,53,40,3,96,142,67,332,2,All Regular Rifle Seasons,43,171,45,176,58,57%,163,4.499999999999992,  889,   19,2%,38.42310389619845,-104.39958740546976,"  568,908","   11,938",123 All Regular Rifle Seasons,159.7,7612.4,https://webmap.onxmaps.com/hunt/map#9.45/38.4231038961984/-104.39958740547,"AE000U1A,AF123L1R,AM123O1R,AF123O1R,AM110O1M,AF110O1M",NA,NA
123,0,25,6,31,41,75,98,3,All Late Rifle Seasons,31,30,29,28,25,43%,33,25.000000000000007,  889,   19,2%,38.42310389619845,-104.39958740546976,"  568,908","   11,938",123 All Late Rifle Seasons,46.1,2198,https://webmap.onxmaps.com/hunt/map#9.45/38.4231038961984/-104.39958740547,"AE000U1A,AF123L1R,AM123O1R,AF123O1R,AM110O1M,AF110O1M",NA,NA
123,5,0,0,5,14,37,52,4,All Archery Seasons,0,14,38,20,26,34%,16,5.500000000000002,  889,   19,2%,38.42310389619845,-104.39958740546976,"  568,908","   11,938",123 All Archery Seasons,15.7,750.5,https://webmap.onxmaps.com/hunt/map#9.45/38.4231038961984/-104.39958740547,"AE000U1A,AF123L1R,AM123O1R,AF123O1R,AM110O1M,AF110O1M",Either Sex OTC Archery,ESA
123,6,4,0,10,14,72,53,5,All Muzzleloader Seasons,4,19,41,9,37,50%,14,17.499999999999996,  889,   19,2%,38.42310389619845,-104.39958740546976,"  568,908","   11,938",123 All Muzzleloader Seasons,15.7,750.5,https://webmap.onxmaps.com/hunt/map#9.45/38.4231038961984/-104.39958740547,"AE000U1A,AF123L1R,AM123O1R,AF123O1R,AM110O1M,AF110O1M",NA,NA
124,126,104,17,248,432,57,1223,0,All manners of take,121,426,54,456,55,55%,438,0.9999999999999931,"1,073",   10,1%,38.331987687425595,-103.95541383337492,"  687,027","    6,615",124 All manners of take,402.4,41794.7,https://webmap.onxmaps.com/hunt/map#9.45/38.3319876874256/-103.955413833375,"AE000U1A,AF123L1R,AM124O1R,AF124O1R,AM110O1M,AF110O1M",NA,NA
124,115,104,17,237,406,58,1108,1,All Rifle Seasons,121,392,55,439,56,56%,412,0.9999999999999931,"1,073",   10,1%,38.331987687425595,-103.95541383337492,"  687,027","    6,615",124 All Rifle Seasons,378.2,39279.3,https://webmap.onxmaps.com/hunt/map#9.45/38.3319876874256/-103.955413833375,"AE000U1A,AF123L1R,AM124O1R,AF124O1R,AM110O1M,AF110O1M",NA,NA
124,115,76,13,205,364,56,1003,2,All Regular Rifle Seasons,89,361,56,395,53,55%,373,1.4999999999999922,"1,073",   10,1%,38.331987687425595,-103.95541383337492,"  687,027","    6,615",124 All Regular Rifle Seasons,339.1,35215.9,https://webmap.onxmaps.com/hunt/map#9.45/38.3319876874256/-103.955413833375,"AE000U1A,AF123L1R,AM124O1R,AF124O1R,AM110O1M,AF110O1M",NA,NA
124,0,27,4,31,40,79,96,3,All Late Rifle Seasons,31,29,50,42,83,71%,37,-2.000000000000007,"1,073",   10,1%,38.331987687425595,-103.95541383337492,"  687,027","    6,615",124 All Late Rifle Seasons,37.3,3869.9,https://webmap.onxmaps.com/hunt/map#9.45/38.3319876874256/-103.955413833375,"AE000U1A,AF123L1R,AM124O1R,AF124O1R,AM110O1M,AF110O1M",NA,NA
124,4,0,0,4,13,28,91,4,All Archery Seasons,0,12,14,9,20,21%,11,4,"1,073",   10,1%,38.331987687425595,-103.95541383337492,"  687,027","    6,615",124 All Archery Seasons,12.1,1257.7,https://webmap.onxmaps.com/hunt/map#9.45/38.3319876874256/-103.955413833375,"AE000U1A,AF123L1R,AM124O1R,AF124O1R,AM110O1M,AF110O1M",Either Sex OTC Archery,ESA
124,7,0,0,7,13,57,24,5,All Muzzleloader Seasons,0,22,60,8,28,48%,14,14.499999999999988,"1,073",   10,1%,38.331987687425595,-103.95541383337492,"  687,027","    6,615",124 All Muzzleloader Seasons,12.1,1257.7,https://webmap.onxmaps.com/hunt/map#9.45/38.3319876874256/-103.955413833375,"AE000U1A,AF123L1R,AM124O1R,AF124O1R,AM110O1M,AF110O1M",NA,NA
124,0,1,0,1,3,33,9,8,"All Damage, Auction/Raffle & Misc. Hunts",1,2,0,2,100,44%,2,-33.5,"1,073",   10,1%,38.331987687425595,-103.95541383337492,"  687,027","    6,615","124 All Damage, Auction/Raffle & Misc. Hunts",2.8,290.2,https://webmap.onxmaps.com/hunt/map#9.45/38.3319876874256/-103.955413833375,"AE000U1A,AF123L1R,AM124O1R,AF124O1R,AM110O1M,AF110O1M",NA,NA
125,27,7,2,36,132,27,351,0,All manners of take,9,112,32,210,49,36%,151,-11.00000000000001,  926,  118,13%,38.1854357880318,-103.41612620445052,"  592,591","   75,432",125 All manners of take,142.6,1119.9,https://webmap.onxmaps.com/hunt/map#9.45/38.1854357880318/-103.416126204451,"AE000U1A,AF120P5R,AF120L1R,AM120O1R,AF120O1R,AM120P1R,AF120P1R,AM120O1M,AF120O1M",NA,NA
125,12,7,2,21,80,26,152,1,All Rifle Seasons,9,53,37,162,53,39%,98,-13.500000000000007,  926,  118,13%,38.1854357880318,-103.41612620445052,"  592,591","   75,432",125 All Rifle Seasons,86.4,678.8,https://webmap.onxmaps.com/hunt/map#9.45/38.1854357880318/-103.416126204451,"AE000U1A,AF120P5R,AF120L1R,AM120O1R,AF120O1R,AM120P1R,AF120P1R,AM120O1M,AF120O1M",NA,NA
125,12,7,0,19,71,27,131,2,All Regular Rifle Seasons,7,49,40,84,71,46%,68,-22.000000000000025,  926,  118,13%,38.1854357880318,-103.41612620445052,"  592,591","   75,432",125 All Regular Rifle Seasons,76.7,602.4,https://webmap.onxmaps.com/hunt/map#9.45/38.1854357880318/-103.416126204451,"AE000U1A,AF120P5R,AF120L1R,AM120O1R,AF120O1R,AM120P1R,AF120P1R,AM120O1M,AF120O1M",NA,NA
125,0,0,2,2,9,16,21,3,All Late Rifle Seasons,2,4,0,77,33,16%,30,-8.499999999999996,  926,  118,13%,38.1854357880318,-103.41612620445052,"  592,591","   75,432",125 All Late Rifle Seasons,9.7,76.4,https://webmap.onxmaps.com/hunt/map#9.45/38.1854357880318/-103.416126204451,"AE000U1A,AF120P5R,AF120L1R,AM120O1R,AF120O1R,AM120P1R,AF120P1R,AM120O1M,AF120O1M",NA,NA
125,0,0,0,0,12,0,44,4,All Archery Seasons,0,19,0,12,14,5%,14,-7.000000000000003,  926,  118,13%,38.1854357880318,-103.41612620445052,"  592,591","   75,432",125 All Archery Seasons,13,101.8,https://webmap.onxmaps.com/hunt/map#9.45/38.1854357880318/-103.416126204451,"AE000U1A,AF120P5R,AF120L1R,AM120O1R,AF120O1R,AM120P1R,AF120P1R,AM120O1M,AF120O1M",Either Sex OTC Archery,ESA
125,15,0,0,15,40,38,155,5,All Muzzleloader Seasons,0,39,40,36,43,40%,38,-2.500000000000002,  926,  118,13%,38.1854357880318,-103.41612620445052,"  592,591","   75,432",125 All Muzzleloader Seasons,43.2,339.4,https://webmap.onxmaps.com/hunt/map#9.45/38.1854357880318/-103.416126204451,"AE000U1A,AF120P5R,AF120L1R,AM120O1R,AF120O1R,AM120P1R,AF120P1R,AM120O1M,AF120O1M",NA,NA
125,10,7,2,19,63,30,127,6,All Private Land Only Seasons,9,40,45,NA,NA,38%,52,-15.000000000000002,  926,  118,13%,38.1854357880318,-103.41612620445052,"  592,591","   75,432",125 All Private Land Only Seasons,68,534.5,https://webmap.onxmaps.com/hunt/map#9.45/38.1854357880318/-103.416126204451,"AE000U1A,AF120P5R,AF120L1R,AM120O1R,AF120O1R,AM120P1R,AF120P1R,AM120O1M,AF120O1M",NA,NA
126,38,34,0,72,128,56,281,0,All manners of take,34,101,33,151,43,44%,127,6.500000000000001,"1,097",   51,5%,38.28239961457108,-102.9450573215964,"  701,885","   32,930",126 All manners of take,116.7,2487.7,https://webmap.onxmaps.com/hunt/map#9.45/38.2823996145711/-102.945057321596,"AE000U1A,AF120P5R,AF120L1R,AM120O1R,AF120O1R,AM120P1R,AF120P1R,AM120O1M,AF120O1M",NA,NA
126,34,34,0,68,103,66,212,1,All Rifle Seasons,34,89,38,121,48,51%,104,9.000000000000002,"1,097",   51,5%,38.28239961457108,-102.9450573215964,"  701,885","   32,930",126 All Rifle Seasons,93.9,2001.8,https://webmap.onxmaps.com/hunt/map#9.45/38.2823996145711/-102.945057321596,"AE000U1A,AF120P5R,AF120L1R,AM120O1R,AF120O1R,AM120P1R,AF120P1R,AM120O1M,AF120O1M",NA,NA
126,34,26,0,60,86,70,168,2,All Regular Rifle Seasons,26,67,37,90,59,55%,81,5.499999999999996,"1,097",   51,5%,38.28239961457108,-102.9450573215964,"  701,885","   32,930",126 All Regular Rifle Seasons,78.4,1671.4,https://webmap.onxmaps.com/hunt/map#9.45/38.2823996145711/-102.945057321596,"AE000U1A,AF120P5R,AF120L1R,AM120O1R,AF120O1R,AM120P1R,AF120P1R,AM120O1M,AF120O1M",NA,NA
126,0,8,0,8,17,46,44,3,All Late Rifle Seasons,8,22,40,30,17,34%,23,14.499999999999993,"1,097",   51,5%,38.28239961457108,-102.9450573215964,"  701,885","   32,930",126 All Late Rifle Seasons,15.5,330.4,https://webmap.onxmaps.com/hunt/map#9.45/38.2823996145711/-102.945057321596,"AE000U1A,AF120P5R,AF120L1R,AM120O1R,AF120O1R,AM120P1R,AF120P1R,AM120O1M,AF120O1M",NA,NA
126,0,0,0,0,4,0,13,4,All Archery Seasons,0,4,0,8,0,0%,5,-0,"1,097",   51,5%,38.28239961457108,-102.9450573215964,"  701,885","   32,930",126 All Archery Seasons,3.6,77.7,https://webmap.onxmaps.com/hunt/map#9.45/38.2823996145711/-102.945057321596,"AE000U1A,AF120P5R,AF120L1R,AM120O1R,AF120O1R,AM120P1R,AF120P1R,AM120O1M,AF120O1M",Either Sex OTC Archery,ESA
126,5,0,0,5,22,21,57,5,All Muzzleloader Seasons,0,8,0,22,29,17%,17,-4.000000000000001,"1,097",   51,5%,38.28239961457108,-102.9450573215964,"  701,885","   32,930",126 All Muzzleloader Seasons,20.1,427.6,https://webmap.onxmaps.com/hunt/map#9.45/38.2823996145711/-102.945057321596,"AE000U1A,AF120P5R,AF120L1R,AM120O1R,AF120O1R,AM120P1R,AF120P1R,AM120O1M,AF120O1M",NA,NA
126,26,34,0,60,93,64,193,6,All Private Land Only Seasons,34,88,38,NA,NA,51%,90,26,"1,097",   51,5%,38.28239961457108,-102.9450573215964,"  701,885","   32,930",126 All Private Land Only Seasons,84.8,1807.5,https://webmap.onxmaps.com/hunt/map#9.45/38.2823996145711/-102.945057321596,"AE000U1A,AF120P5R,AF120L1R,AM120O1R,AF120O1R,AM120P1R,AF120P1R,AM120O1M,AF120O1M",NA,NA
127,33,6,0,39,91,44,216,0,All manners of take,6,82,30,79,37,37%,84,3.4999999999999964,"1,554",   55,4%,38.27152496739178,-102.36734004526636,"  994,409","   35,178",127 All manners of take,58.6,1655.6,https://webmap.onxmaps.com/hunt/map#9.45/38.2715249673918/-102.367340045266,"AE000U1A,AF116L1R,AM116O1R,AF116O1R,AM116O1M,AF116O1M",NA,NA
127,29,6,0,36,72,50,166,1,All Rifle Seasons,6,59,30,62,38,39%,64,5.999999999999998,"1,554",   55,4%,38.27152496739178,-102.36734004526636,"  994,409","   35,178",127 All Rifle Seasons,46.3,1309.9,https://webmap.onxmaps.com/hunt/map#9.45/38.2715249673918/-102.367340045266,"AE000U1A,AF116L1R,AM116O1R,AF116O1R,AM116O1M,AF116O1M",NA,NA
127,29,3,0,32,49,67,110,2,All Regular Rifle Seasons,3,37,28,47,50,48%,44,8.499999999999996,"1,554",   55,4%,38.27152496739178,-102.36734004526636,"  994,409","   35,178",127 All Regular Rifle Seasons,31.5,891.5,https://webmap.onxmaps.com/hunt/map#9.45/38.2715249673918/-102.367340045266,"AE000U1A,AF116L1R,AM116O1R,AF116O1R,AM116O1M,AF116O1M",NA,NA
127,0,3,0,3,23,14,57,3,All Late Rifle Seasons,3,22,33,15,0,16%,20,6.999999999999994,"1,554",   55,4%,38.27152496739178,-102.36734004526636,"  994,409","   35,178",127 All Late Rifle Seasons,14.8,418.4,https://webmap.onxmaps.com/hunt/map#9.45/38.2715249673918/-102.367340045266,"AE000U1A,AF116L1R,AM116O1R,AF116O1R,AM116O1M,AF116O1M",NA,NA
127,2,0,0,2,8,24,12,4,All Archery Seasons,0,2,0,3,50,25%,4,-13,"1,554",   55,4%,38.27152496739178,-102.36734004526636,"  994,409","   35,178",127 All Archery Seasons,5.1,145.5,https://webmap.onxmaps.com/hunt/map#9.45/38.2715249673918/-102.367340045266,"AE000U1A,AF116L1R,AM116O1R,AF116O1R,AM116O1M,AF116O1M",Either Sex OTC Archery,ESA
127,2,0,0,2,11,17,38,5,All Muzzleloader Seasons,0,21,32,14,29,26%,15,-6.000000000000013,"1,554",   55,4%,38.27152496739178,-102.36734004526636,"  994,409","   35,178",127 All Muzzleloader Seasons,7.1,200.1,https://webmap.onxmaps.com/hunt/map#9.45/38.2715249673918/-102.367340045266,"AE000U1A,AF116L1R,AM116O1R,AF116O1R,AM116O1M,AF116O1M",NA,NA
128,67,52,0,118,278,43,947,0,All manners of take,52,341,48,408,47,46%,342,-2.0000000000000093,"1,996",   72,4%,37.97563885232004,-104.45088760496616,"1,277,696","   45,936",128 All manners of take,139.3,3873.2,https://webmap.onxmaps.com/hunt/map#9.45/37.97563885232/-104.450887604966,"AE000U1A,AF128P5R,AM128O1R,AF128O1R,AM128O1M,AF128O1M",NA,NA
128,62,50,0,111,194,57,527,1,All Rifle Seasons,50,270,54,314,55,55%,259,0.9999999999999931,"1,996",   72,4%,37.97563885232004,-104.45088760496616,"1,277,696","   45,936",128 All Rifle Seasons,97.2,2702.9,https://webmap.onxmaps.com/hunt/map#9.45/37.97563885232/-104.450887604966,"AE000U1A,AF128P5R,AM128O1R,AF128O1R,AM128O1M,AF128O1M",NA,NA
128,62,40,0,102,176,58,485,2,All Regular Rifle Seasons,40,178,54,261,54,55%,205,1.9999999999999956,"1,996",   72,4%,37.97563885232004,-104.45088760496616,"1,277,696","   45,936",128 All Regular Rifle Seasons,88.2,2452.1,https://webmap.onxmaps.com/hunt/map#9.45/37.97563885232/-104.450887604966,"AE000U1A,AF128P5R,AM128O1R,AF128O1R,AM128O1M,AF128O1M",NA,NA
128,0,9,0,9,18,53,43,3,All Late Rifle Seasons,9,92,55,52,62,57%,54,-4.500000000000011,"1,996",   72,4%,37.97563885232004,-104.45088760496616,"1,277,696","   45,936",128 All Late Rifle Seasons,9,250.8,https://webmap.onxmaps.com/hunt/map#9.45/37.97563885232/-104.450887604966,"AE000U1A,AF128P5R,AM128O1R,AF128O1R,AM128O1M,AF128O1M",NA,NA
128,4,2,0,5,58,9,365,4,All Archery Seasons,2,48,20,55,17,15%,54,-4.0000000000000036,"1,996",   72,4%,37.97563885232004,-104.45088760496616,"1,277,696","   45,936",128 All Archery Seasons,29.1,808.1,https://webmap.onxmaps.com/hunt/map#9.45/37.97563885232/-104.450887604966,"AE000U1A,AF128P5R,AM128O1R,AF128O1R,AM128O1M,AF128O1M",Either Sex OTC Archery,ESA
